Record ID;Data de criação;Data da última modificação;Data da última atividade;Data de fechamento;Etapa do negócio;Valor;Valor do contrato anual;Receita anual recorrente;Valor total do contrato;Valor previsto;Valor na moeda da empresa;Valor do negócio projetado na moeda local;Valor do negócio projetado;Motivo de fechamento perdido;Data da próxima atividade;Nome da empresa;Nome do negócio completo;Setor;ultima_etapa;Nome do negócio;Cliente;agendamento;diag;proposta;contrato;cliente
5902794385;2021-08-10T22:03:00Z;2023-06-14T15:49:00Z;2021-08-10T16:15:00Z;2021-09-10T19:19:00Z;Cliente;15488,68;NA;NA;NA;15488,68;15488,68;15488,68;15488,68;NA;NA;APSEN FARMACÊUTICA;Apsen Farmacêutica;Farmacêutica;Cliente;Apsen Farmacêutica - Quintal Dev 30%;Sim;NA;NA;NA;NA;NA
5898899895;2021-08-10T11:19:00Z;2023-03-09T14:36:00Z;2021-11-11T17:47:00Z;2022-03-11T17:07:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;JAMES DELIVERY;James Delivery;Software de computador;Agendamento_Aceito;James Delivery;Nao;NA;NA;NA;NA;NA
5870630303;2021-08-06T15:17:00Z;2023-07-19T14:57:00Z;2022-10-06T09:05:00Z;2021-09-27T14:35:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;SIM REDE;SIM Rede de Postos;Varejo;Agendamento_Aceito;SIM Rede de Postos;Nao;NA;NA;NA;NA;NA
5868404302;2021-08-06T10:58:00Z;2023-07-19T15:10:00Z;2023-05-30T15:54:00Z;2021-10-29T18:48:00Z;Negociação;127874,04;NA;NA;NA;127874,04;127874,04;89511828,00;89511828,00;Financeiro;NA;FRÍSIA;Frísia;NA;Proposta;Frísia;Nao;NA;NA;NA;NA;NA
5838111343;2021-08-03T10:01:00Z;2023-07-20T11:29:00Z;2022-04-12T16:40:00Z;2022-08-10T13:42:00Z;Negócio perdido;928021,56;NA;NA;NA;928021,56;928021,56;0,00;0,00;"Desinteresse/Declinou; Maturação; Timing";NA;NEOGRID;Neogrid;Software de computador;Proposta;Neogrid;Nao;NA;NA;NA;NA;NA
5804109126;2021-07-29T17:52:00Z;2023-03-09T14:36:00Z;2022-04-18T19:37:00Z;2022-10-26T16:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;COLGATE-PALMOLIVE;Colgate-Palmolive;NA;Diagnostico;Colgate-Palmolive;Nao;NA;NA;NA;NA;NA
5730054705;2021-07-20T19:09:00Z;2023-03-09T14:37:00Z;2021-11-03T18:07:00Z;2021-08-04T13:54:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;KEPLER WEBER;Kepler Weber;NA;Agendamentos;Kepler Weber;Nao;NA;NA;NA;NA;NA
5721626449;2021-07-19T17:22:00Z;2023-07-19T15:42:00Z;2022-03-10T17:45:00Z;2022-03-11T17:00:00Z;Negócio perdido;317610,12;NA;NA;NA;317610,12;317610,12;0,00;0,00;Sumiu;NA;EUROCHEM;Eurochem - Fertilizantes Tocantins;NA;Proposta;Eurochem - Fertilizantes Tocantins;Nao;NA;NA;NA;NA;NA
5692550038;2021-07-15T14:11:00Z;2023-07-20T11:47:00Z;2021-10-15T14:07:00Z;2021-10-18T15:21:00Z;Cliente;144000,00;NA;NA;NA;144000,00;144000,00;144000,00;144000,00;NA;NA;INMETRICS;Inmetrics;Software de computador;Cliente;Inmetrics;Sim;15/07/23;19/07/21;04/08/21;14/10/21;15/10/21
5691537816;2021-07-15T10:53:00Z;2023-03-09T14:36:00Z;2022-03-16T14:46:00Z;2022-02-15T15:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;MERCK;Merck;Farmacêutica;Diagnostico;Merck;Nao;NA;NA;NA;NA;NA
5685480874;2021-07-14T15:57:00Z;2023-07-19T15:41:00Z;2021-08-23T10:19:00Z;2021-09-30T09:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Não é ICP";NA;COFCO;COFCO;Agricultura;Agendamento_Aceito;COFCO;Nao;NA;NA;NA;NA;NA
5666050879;2021-07-12T10:22:00Z;2023-03-09T14:36:00Z;2021-10-29T18:53:00Z;2022-03-11T17:03:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Saiu da Empresa;NA;LA MODA;La Moda;Vestuário e moda;Diagnostico;La Moda;Nao;NA;NA;NA;NA;NA
5635001694;2021-07-07T19:41:00Z;2023-03-09T14:36:00Z;2021-08-13T08:00:00Z;2021-09-30T10:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing; Financeiro";NA;META;Meta;Tecnologia da informação e serviços;Agendamento_Aceito;Meta;Nao;NA;NA;NA;NA;NA
5623783283;2021-07-06T15:15:00Z;2023-07-19T15:44:00Z;2021-10-01T08:00:00Z;2021-10-21T02:47:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Desinteresse/Declinou";NA;ATOS;Atvos;NA;Agendamento_Aceito;Atvos;Nao;NA;NA;NA;NA;NA
5616532641;2021-07-05T15:44:00Z;2023-07-19T15:09:00Z;2022-03-10T18:53:00Z;2021-07-23T16:02:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;PIRACANJUBA;Piracanjuba ;Alimentos e bebidas;Agendamento_Aceito;Piracanjuba ;Nao;NA;NA;NA;NA;NA
5616367132;2021-07-05T14:46:00Z;2023-07-20T11:44:00Z;2022-05-24T16:34:00Z;NA;Negócio perdido;804696,80;NA;NA;NA;804696,80;804696,80;0,00;0,00;"Desinteresse/Declinou; Financeiro; Sumiu";NA;LUMEN TECHNOLOGIES;Lumen Technologies;Tecnologia da informação e serviços;Proposta;Lumen Technologies;Nao;NA;NA;NA;NA;NA
5613586184;2021-07-05T09:31:00Z;2023-05-10T15:23:00Z;2023-05-10T15:22:00Z;NA;Negócio perdido;282109,20;NA;NA;NA;282109,20;282109,20;0,00;0,00;"Sumiu; Saiu da Empresa";NA;MADESA MÓVEIS;Madesa Móveis;Mobília;Agendamentos;Madesa Móveis;Nao;NA;NA;NA;NA;NA
5565405728;2021-06-29T10:52:00Z;2023-07-19T14:57:00Z;2021-10-05T08:00:00Z;2021-10-21T02:47:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;ACQIO;Acqio;Serviços financeiros;Agendamento_Aceito;Acqio;Nao;NA;NA;NA;NA;NA
5557094673;2021-06-28T11:12:00Z;2023-07-19T14:46:00Z;2021-08-11T12:28:00Z;2021-08-23T12:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;DELIVERY CENTER;Delivery Center;Varejo;Proposta;Delivery Center;Nao;NA;NA;NA;NA;NA
5536620117;2021-06-25T14:07:00Z;2023-05-10T16:59:00Z;2021-08-31T15:45:00Z;2021-08-31T12:10:00Z;Negócio perdido;53796,60;NA;NA;NA;53796,60;53796,60;0,00;0,00;Fechou com Concorrente;NA;EUROFARMA;Eurofarma;Farmacêutica;Proposta;Eurofarma - Genéricos;Nao;NA;NA;NA;NA;NA
5516116233;2021-06-23T13:13:00Z;2023-07-19T15:03:00Z;2021-07-02T14:30:00Z;2021-07-02T14:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;ADECOAGRO;Adecoagro;Agricultura;Agendamento_Aceito;Adecoagro;Nao;NA;NA;NA;NA;NA
5514116482;2021-06-23T10:13:00Z;2023-07-20T11:34:00Z;2021-08-13T08:00:00Z;2021-12-01T18:21:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;SEGUROS SURA;Seguros SURA ;Seguro;Agendamento_Aceito;Seguros SURA ;Nao;NA;NA;NA;NA;NA
5496370183;2021-06-21T14:52:00Z;2023-07-20T11:10:00Z;2021-07-01T10:00:00Z;2021-09-30T10:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing; Nós Declinamos";NA;GUARIDA IMÓVEIS;Guarida Imóveis;Imobiliária;Agendamento_Aceito;Guarida Imóveis;Nao;NA;NA;NA;NA;NA
5480327742;2021-06-18T09:40:00Z;2023-03-09T14:36:00Z;2021-10-05T08:00:00Z;2021-12-01T18:23:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;RANDON S.A.;RANDON S.A.;Automotivo;Agendamento_Aceito;RANDON S.A.;Nao;NA;NA;NA;NA;NA
5470511669;2021-06-16T18:10:00Z;2023-07-19T15:36:00Z;2021-10-05T09:45:00Z;2021-10-21T02:47:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos";NA;GRUPO BERLANDA;Lojas Berlanda;Varejo;Agendamento_Aceito;Grupo Berlanda;Nao;NA;NA;NA;NA;NA
5442109042;2021-06-11T18:05:00Z;2023-07-20T11:42:00Z;2023-02-06T11:37:00Z;2022-03-11T17:03:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;INGRAM MICRO;Ingram Micro;Tecnologia da informação e serviços;Diagnostico;Ingram Micro;Nao;NA;NA;NA;NA;NA
5440817686;2021-06-11T11:32:00Z;2023-03-09T14:36:00Z;2021-06-24T08:18:00Z;2021-09-30T10:00:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Nós Declinamos; Não é ICP";NA;JLL;JLL;Imobiliária;Agendamento_Aceito;JLL;Nao;NA;NA;NA;NA;NA
5417136532;2021-06-07T09:40:00Z;2023-07-20T11:36:00Z;2021-07-13T13:46:00Z;2021-08-09T11:37:00Z;Negócio perdido;128898,71;NA;NA;NA;128898,71;128898,71;0,00;0,00;Financeiro;NA;NISSIN FOODS;Nissin Foods;Alimentos e bebidas;Proposta;Nissin Foods;Nao;NA;NA;NA;NA;NA
5382207351;2021-06-01T11:14:00Z;2023-03-09T14:36:00Z;2023-03-07T15:11:00Z;2021-06-08T11:51:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;UISA;Uisa;Construção;Agendamento_Aceito;Uisa;Nao;NA;NA;NA;NA;NA
5381991819;2021-06-01T10:43:00Z;2023-07-20T11:06:00Z;2021-08-24T14:34:00Z;2021-09-22T14:02:00Z;Negócio perdido;251055,60;NA;NA;NA;251055,60;251055,60;0,00;0,00;"Financeiro; Desinteresse/Declinou";NA;OTTOBOCK;Ottobock;Farmacêutica;Cliente;Ottobock;Sim;NA;NA;NA;NA;NA
5359330094;2021-05-27T15:34:00Z;2023-05-10T16:59:00Z;2021-10-05T15:47:00Z;2022-03-11T17:03:00Z;Negócio perdido;296439,72;NA;NA;NA;296439,72;296439,72;0,00;0,00;Timing;NA;EUROFARMA;Eurofarma;Farmacêutica;Proposta;Eurofarma - MAQ;Nao;NA;NA;NA;NA;NA
5358144081;2021-05-27T11:40:00Z;2023-07-20T11:25:00Z;2022-04-28T14:50:00Z;2022-03-16T16:39:00Z;Negócio perdido;194676,00;NA;NA;NA;194676,00;194676,00;0,00;0,00;"Financeiro; Timing";NA;ALTERDATA SOFTWARE;Alterdata Software;Software de computador;Proposta;Alterdata Software;Nao;NA;NA;NA;NA;NA
5357537637;2021-05-27T08:43:00Z;2023-07-20T11:22:00Z;2022-01-17T11:57:00Z;2021-06-01T17:26:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;YARABRASIL;Yara Brasil;Produtos químicos;Agendamento_Aceito;Yara Brasil;Nao;NA;NA;NA;NA;NA
5346694803;2021-05-25T12:14:00Z;2023-03-09T14:36:00Z;2022-04-11T14:48:00Z;2022-02-15T15:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;UNIVERSIDADE DE;Universidade la salle;Ensino superior;Agendamento_Aceito;Universidade la salle;Nao;NA;NA;NA;NA;NA
5346264983;2021-05-25T11:28:00Z;2023-07-19T15:03:00Z;2022-03-04T19:29:00Z;2022-03-11T17:02:00Z;Negócio perdido;238082,76;NA;NA;NA;238082,76;238082,76;0,00;0,00;Financeiro;NA;MRS LOGÍSTICA;MRS Logistica;Transporte/caminhões/ferrovias;Proposta;MRS Logistica;Nao;NA;NA;NA;NA;NA
5315347558;2021-05-21T09:09:00Z;2023-07-20T11:35:00Z;2021-12-14T10:00:00Z;2022-02-14T15:14:00Z;Negócio perdido;120000,00;NA;NA;NA;120000,00;120000,00;0,00;0,00;Desinteresse/Declinou;NA;COTY;Coty Paixão;Saúde, bem-estar e fitness;Diagnostico;Coty ;Nao;NA;NA;NA;NA;NA
5301798719;2021-05-19T19:48:00Z;2023-06-07T10:04:00Z;2021-10-05T08:00:00Z;2021-12-01T18:21:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Financeiro;NA;SHOULDER;Shoulder;Varejo;Agendamento_Aceito;Shoulder;Nao;NA;NA;NA;NA;NA
5293157493;2021-05-18T17:41:00Z;2023-07-20T11:37:00Z;2021-08-24T09:49:00Z;2022-02-15T15:08:00Z;Negócio perdido;1021110,12;NA;NA;NA;1021110,12;1021110,12;0,00;0,00;Sumiu;NA;PANASONIC;Panasonic;Fabricação elétrica/eletrônica;Proposta;Panasonic;Nao;NA;NA;NA;NA;NA
5253626756;2021-05-13T10:46:00Z;2023-07-20T11:23:00Z;2021-09-21T08:00:00Z;2022-03-11T17:03:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;LIBERTY SEGUROS;Liberty Seguros;Seguro;Diagnostico;Liberty Seguros;Nao;NA;NA;NA;NA;NA
5239041433;2021-05-12T11:02:00Z;2023-06-23T18:08:00Z;2023-06-23T18:08:00Z;2021-06-21T14:25:00Z;Cliente;187500,00;NA;NA;NA;187500,00;187500,00;187500,00;187500,00;NA;NA;SYNGENTA;Syngenta;Agricultura;Cliente;Syngenta - Plano Culturas;Sim;26/04/21;27/04/21;01/06/21;21/06/21;21/06/21
5220031161;2021-05-10T09:17:00Z;2023-07-19T14:55:00Z;2023-05-15T11:52:00Z;2021-06-21T11:06:00Z;Negócio perdido;201000,00;NA;NA;NA;201000,00;201000,00;0,00;0,00;Maturação;NA;LOJAS BENOIT;Lojas Benoit;Varejo;Proposta;Lojas Benoit;Nao;NA;NA;NA;NA;NA
5192868276;2021-05-06T16:22:00Z;2023-03-09T14:36:00Z;2021-05-25T16:00:00Z;2021-06-01T16:08:00Z;Negócio perdido;18404,40;NA;NA;NA;18404,40;18404,40;0,00;0,00;"Financeiro; Nós Declinamos";NA;CAT PESA;CAT PESA;Maquinário;Proposta;CAT PESA;Nao;NA;NA;NA;NA;NA
5129855612;2021-04-29T16:12:00Z;2023-05-10T16:59:00Z;2021-07-01T19:19:00Z;2021-06-18T11:17:00Z;Cliente;436085,80;NA;NA;NA;436085,80;436085,80;436085,80;436085,80;NA;NA;EUROFARMA;Eurofarma;Farmacêutica;Cliente;Eurofarma - Moviment C;Sim;29/04/21;26/05/21;26/05/21;07/06/21;18/06/21
5127424545;2021-04-29T11:51:00Z;2023-06-23T18:08:00Z;2023-06-23T18:08:00Z;2022-02-14T15:14:00Z;Negócio perdido;3084000,00;NA;NA;NA;3084000,00;3084000,00;0,00;0,00;Desinteresse/Declinou;NA;SYNGENTA;Syngenta;Agricultura;Proposta;Syngenta - Portal Unbranded;Nao;NA;NA;NA;NA;NA
5110682725;2021-04-27T11:30:00Z;2023-03-16T12:06:00Z;2023-03-16T12:06:00Z;2022-03-11T17:01:00Z;Negócio perdido;233431,80;NA;NA;NA;233431,80;233431,80;0,00;0,00;Financeiro;NA;ASSURANT;Assurant;Seguro;Proposta;Assurant;Nao;NA;NA;NA;NA;NA
5104893010;2021-04-26T16:52:00Z;2023-03-09T14:36:00Z;2021-05-25T18:50:00Z;2021-06-21T18:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;SERVENG CIVILSAN;Serveng Civilsan;Construção;Agendamentos;Serveng Civilsan;Nao;NA;NA;NA;NA;NA
5043158529;2021-04-19T12:36:00Z;2023-03-13T15:04:00Z;2023-02-28T12:00:00Z;2021-07-27T12:40:00Z;Cliente;183483,72;NA;NA;NA;183483,72;183483,72;183483,72;183483,72;NA;NA;COCAMAR;Cocamar;Produção de alimentos;Cliente;Cocamar;Sim;20/04/21;03/05/21;12/05/21;11/06/21;27/06/21
4985313037;2021-04-12T14:41:00Z;2023-06-01T23:01:00Z;2023-02-07T10:20:00Z;2021-05-31T12:47:00Z;Negócio perdido;227936,16;NA;NA;NA;227936,16;227936,16;0,00;0,00;"Fechou com Concorrente; Financeiro";NA;SANTA HELENA;Santa Helena Indústria de Alimentos S/A;Produção de alimentos;Proposta;Santa Helena Indústria de Alimentos S/A;Nao;NA;NA;NA;NA;NA
4960833048;2021-04-08T16:29:00Z;2023-03-13T15:17:00Z;2022-08-17T16:41:00Z;2021-06-25T14:46:00Z;Cliente;861128,21;NA;NA;NA;861128,21;861128,21;861128,21;861128,21;Desinteresse/Declinou;NA;DIGIO;Digio;Tecnologia da informação e serviços;Negocios_Criados;Digio;Nao;NA;NA;NA;NA;NA
4850918233;2021-03-26T15:55:00Z;2023-07-20T11:38:00Z;2021-06-03T12:31:00Z;2021-07-15T10:50:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;BANCO DAYCOVAL;Banco Daycoval;Bancário;Agendamento_Aceito;Banco Daycoval;Nao;NA;NA;NA;NA;NA
4827350932;2021-03-25T19:06:00Z;2023-04-06T17:52:00Z;2021-04-09T15:38:00Z;2021-03-29T15:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;PETROBRAS;Eletrobras;Petróleo e energia;Agendamento_Aceito;Eletrobras;Nao;NA;NA;NA;NA;NA
4790799739;2021-03-23T15:58:00Z;2023-03-09T14:36:00Z;2021-03-23T11:00:00Z;2021-06-18T19:39:00Z;Negócio perdido;138925,43;NA;NA;NA;138925,43;138925,43;0,00;0,00;"Desinteresse/Declinou; Financeiro";NA;CARTÃO DE;Cartão de Todos;Saúde, bem-estar e fitness;Proposta;Cartão de Todos;Nao;NA;NA;NA;NA;NA
4791125254;2021-03-23T14:55:00Z;2023-03-09T14:36:00Z;2022-10-04T15:03:00Z;2021-09-22T19:59:00Z;Cliente;793482,72;NA;NA;NA;793482,72;793482,72;793482,72;793482,72;NA;NA;MART MINAS;Mart Minas;Tecnologia da informação e serviços;Cliente;Mart Minas;Sim;01/04/21;14/04/21;28/05/21;23/07/21;22/09/21
4712384671;2021-03-18T15:29:00Z;2023-07-20T11:26:00Z;2023-02-14T14:46:00Z;2021-08-23T14:47:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;AL5 BANK;AL5 Bank;Bancário;Diagnostico;AL5 Bank;Nao;NA;NA;NA;NA;NA
4668934210;2021-03-15T17:45:00Z;2023-05-10T16:59:00Z;2021-04-05T11:01:00Z;2021-07-15T12:10:00Z;Negócio perdido;276000,00;NA;NA;NA;276000,00;276000,00;0,00;0,00;Nós Declinamos;NA;EUROFARMA;Eurofarma;Farmacêutica;Proposta;Eurofarma - Perlatte;Nao;NA;NA;NA;NA;NA
4610928009;2021-03-10T19:12:00Z;2023-07-19T15:01:00Z;2023-02-14T14:46:00Z;2022-02-15T15:08:00Z;Negócio perdido;384438,00;NA;NA;NA;384438,00;384438,00;0,00;0,00;Financeiro;NA;AMAGGI;Amaggi ;Agricultura;Proposta;Amaggi ;Nao;NA;NA;NA;NA;NA
4610570597;2021-03-10T17:19:00Z;2023-05-10T16:59:00Z;2021-06-28T10:02:00Z;2021-04-08T14:52:00Z;Cliente;11000,00;NA;NA;NA;11000,00;11000,00;11000,00;11000,00;NA;NA;EUROFARMA;Eurofarma;Farmacêutica;Cliente;Eurofarma - Fortice;Sim;10/03/21;10/03/21;22/03/21;29/03/21;08/04/21
4608132510;2021-03-10T09:34:00Z;2023-07-19T15:23:00Z;2021-03-24T10:01:00Z;2021-04-19T10:08:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Saiu da Empresa;NA;VIVARA;Vivara;Varejo;Agendamento_Aceito;Vivara;Nao;NA;NA;NA;NA;NA
4577929902;2021-03-08T15:38:00Z;2023-04-06T17:52:00Z;2022-03-11T16:57:00Z;2021-04-27T11:33:00Z;Negócio perdido;354988,44;NA;NA;NA;354988,44;354988,44;0,00;0,00;Financeiro;NA;EVONIK;Evonik;Produtos químicos;Proposta;Evonik - Novo negócio;Nao;NA;NA;NA;NA;NA
4531467448;2021-03-05T19:52:00Z;2023-04-06T17:52:00Z;2021-03-19T16:00:00Z;2021-04-27T11:30:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;AMBEV;Ambev;Alimentos e bebidas;Agendamentos;Ambev;Nao;NA;NA;NA;NA;NA
4269224969;2021-02-21T20:04:00Z;2023-04-06T17:52:00Z;2022-11-10T13:27:00Z;2021-05-07T09:26:00Z;Cliente;174000,00;NA;NA;NA;174000,00;174000,00;174000,00;174000,00;NA;NA;STOLLER DO;Stoller;Agricultura;Cliente;Stoller - Renovação;Sim;21/02/21;23/02/21;05/03/21;19/04/21;07/05/21
4181316962;2021-02-18T22:48:00Z;2023-04-06T17:52:00Z;2021-05-12T17:09:00Z;2021-05-12T17:10:00Z;Negócio perdido;166324,20;NA;NA;NA;166324,20;166324,20;0,00;0,00;Fechou com Concorrente;NA;DENSO;DENSO;Automotivo;Proposta;DENSO - Concorrência;Nao;NA;NA;NA;NA;NA
4169278268;2021-02-17T15:39:00Z;2023-04-06T17:52:00Z;2021-05-12T17:09:00Z;2021-03-29T17:22:00Z;Negócio perdido;12770,30;NA;NA;NA;12770,30;12770,30;0,00;0,00;Fechou com Concorrente;NA;DENSO;Denso;Automotivo;Proposta;Denso - Criação KV;Nao;NA;NA;NA;NA;NA
4127018290;2021-02-10T20:50:00Z;2023-04-06T17:52:00Z;2021-05-11T11:37:00Z;2021-03-18T21:53:00Z;Negócio perdido;85138,57;NA;NA;NA;85138,57;85138,57;0,00;0,00;Sumiu;NA;CARGILL;Cargill;Produção de alimentos;Proposta;Cargill - Vídeos LatAm;Nao;NA;NA;NA;NA;NA
4120219333;2021-02-09T11:52:00Z;2023-04-06T17:52:00Z;2022-05-16T20:31:00Z;2021-03-18T21:51:00Z;Negócio perdido;40139,28;NA;NA;NA;40139,28;40139,28;0,00;0,00;Financeiro;NA;BARRY CALLEBAUT;Barry Callebaut;Produção de alimentos;Proposta;Barry Callebaut - Dashboards;Nao;NA;NA;NA;NA;NA
4070221690;2021-02-01T15:09:00Z;2023-03-09T14:36:00Z;2021-11-10T16:52:00Z;2022-03-11T16:59:00Z;Negócio perdido;361949,76;NA;NA;NA;361949,76;361949,76;0,00;0,00;Saiu da Empresa;NA;SUPERCAMPO;Supercampo;Agricultura;Cliente;Supercampo;Sim;NA;NA;NA;NA;NA
4014966192;2021-01-19T22:56:00Z;2023-05-10T16:59:00Z;2021-03-22T21:48:00Z;2021-03-29T21:21:00Z;Cliente;7286,00;NA;NA;NA;7286,00;7286,00;7286,00;7286,00;NA;NA;EUROFARMA;Eurofarma;Farmacêutica;Cliente;Eurofarma - AltaD;Sim;19/01/21;19/01/21;02/02/21;11/02/21;19/03/21
4011819536;2021-01-19T12:58:00Z;2023-07-20T11:51:00Z;2021-06-07T14:10:00Z;2021-03-18T21:52:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;VOLVO;Volvo;Automotivo;Diagnostico;Volvo - E-commerce;Nao;NA;NA;NA;NA;NA
3453054574;2020-11-20T14:31:00Z;2023-04-06T17:52:00Z;2022-02-23T16:37:00Z;2021-01-12T14:41:00Z;Negócio perdido;93070,04;NA;NA;NA;93070,04;93070,04;0,00;0,00;Fechou com Concorrente;NA;INTERNATIONAL COMMITTEE;International Committee of the Red Cross;Organização cívica e social;Proposta;International Committee of the Red Cross - Novo negócio;Nao;NA;NA;NA;NA;NA
3362452546;2020-11-10T16:08:00Z;2023-04-06T17:52:00Z;2022-07-27T11:10:00Z;2021-01-12T14:33:00Z;Negócio perdido;189838,68;NA;NA;NA;189838,68;189838,68;0,00;0,00;Não era decisor;NA;FUNDAÇÃO ESTUDAR;Fundação Estudar;Gestão de organizações sem fins lucrativos;Cliente;Fundação Estudar - Novo negócio;Sim;NA;NA;NA;NA;NA
3269625040;2020-10-29T17:27:00Z;2023-05-10T16:59:00Z;2021-06-28T10:02:00Z;2021-02-01T12:27:00Z;Negócio perdido;60000,00;NA;NA;NA;60000,00;60000,00;0,00;0,00;Fechou com Concorrente;NA;EUROFARMA;Eurofarma;Farmacêutica;Proposta;Eurofarma - Cogmax;Nao;NA;NA;NA;NA;NA
