Record ID;Nome do negócio;Data de criação;Data de fechamento;Etapa do negócio;Valor_x;Valor do contrato anual_x;Receita anual recorrente;Valor total do contrato;Valor previsto;Valor na moeda da empresa;Valor do negócio projetado na moeda local;Valor do negócio projetado;Motivo de fechamento perdido_x;Negocios_Criados;Pipeline;Agendamentos;Agendamento_Aceito;Diagnostico;Proposta;Cliente;Valor_y;Valor do contrato anual_y;Motivo de fechamento perdido_y;Nome da empresa;Setor
4827350932;ELETROBRAS;2021-03-25 19:06;2021-03-29 15:09;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;PETROBRAS;Petróleo e energia
4790799739;CARTÃO DE;2021-03-23 15:58;2021-06-18 19:39;Negócio perdido;138925.43;;;;138925.43;138925.43;0.0;0.0;"Desinteresse/Declinou; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;138925.43;;"Desinteresse/Declinou; Financeiro";CARTÃO DE;
4791125254;MART MINAS;2021-03-23 14:55;2021-09-22 19:59;Cliente;793482.72;;;;793482.72;793482.72;793482.72;793482.72;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;793482.72;;;MART MINAS;Tecnologia da informação e serviços
4712384671;AL5 BANK;2021-03-18 15:29;2021-08-23 14:47;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;AL5 BANK;Bancário
4668934210;EUROFARMA -;2021-03-15 17:45;2021-07-15 12:10;Negócio perdido;276000.0;;;;276000.0;276000.0;0.0;0.0;Nós Declinamos;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;276000.0;;Nós Declinamos;EUROFARMA;
4610928009;AMAGGI;2021-03-10 19:12;2022-02-15 15:08;Negócio perdido;384438.0;;;;384438.0;384438.0;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;384438.0;;Financeiro;AMAGGI;
4610570597;EUROFARMA -;2021-03-10 17:19;2021-04-08 14:52;Cliente;11000.0;;;;11000.0;11000.0;11000.0;11000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;11000.0;;;EUROFARMA;
4608132510;VIVARA;2021-03-10 09:34;2021-04-19 10:08;Negócio perdido;;;;;;;;;Saiu da Empresa;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Saiu da Empresa;VIVARA;
4531467448;AMBEV;2021-03-05 19:52;2021-04-27 11:30;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Sumiu;AMBEV;Alimentos e bebidas
4269224969;STOLLER -;2021-02-21 20:04;2021-05-07 09:26;Cliente;174000.0;;;;174000.0;174000.0;174000.0;174000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;174000.0;;;STOLLER DO;Agricultura
4120219333;BARRY CALLEBAUT;2021-02-09 11:52;2021-03-18 21:51;Negócio perdido;40139.28;;;;40139.28;40139.28;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;40139.28;;Financeiro;BARRY CALLEBAUT;Produção de alimentos
4070221690;SUPERCAMPO;2021-02-01 15:09;2022-03-11 16:59;Negócio perdido;361949.76;;;;361949.76;361949.76;0.0;0.0;Saiu da Empresa;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;361949.76;;Saiu da Empresa;SUPERCAMPO;
4014966192;EUROFARMA -;2021-01-19 22:56;2021-03-29 21:21;Cliente;7286.0;;;;7286.0;7286.0;7286.0;7286.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;7286.0;;;EUROFARMA;
3453054574;INTERNATIONAL COMMITTEE;2020-11-20 14:31;2021-01-12 14:41;Negócio perdido;93070.04;;;;93070.04;93070.04;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;93070.04;;Fechou com Concorrente;INTERNATIONAL COMMITTEE;Organização cívica e social
3362452546;FUNDAÇÃO ESTUDAR;2020-11-10 16:08;2021-01-12 14:33;Negócio perdido;189838.68;;;;189838.68;189838.68;0.0;0.0;Não era decisor;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;189838.68;;Não era decisor;FUNDAÇÃO ESTUDAR;Gestão de organizações sem fins lucrativos
3269625040;EUROFARMA -;2020-10-29 17:27;2021-02-01 12:27;Negócio perdido;60000.0;;;;60000.0;60000.0;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;60000.0;;Fechou com Concorrente;EUROFARMA;
3142655559;EMBRAMACO -;2020-10-13 12:50;2021-02-25 12:40;Negócio perdido;192268.08;;;;192268.08;192268.08;0.0;0.0;Nós Declinamos;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;192268.08;;Nós Declinamos;EMBRAMACO;Materiais de construção
3086522280;EUROFARMA -;2020-10-08 14:56;2021-01-12 14:34;Negócio perdido;20964.0;;;;20964.0;20964.0;0.0;0.0;Não era decisor;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;20964.0;;Não era decisor;EUROFARMA;
2980707361;THYSSENKRUPP SPRINGS;2020-09-23 11:44;2020-09-25 18:10;Cliente;8459.15;;;;8459.15;8459.15;8459.15;8459.15;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;8459.15;;;THYSSENKRUPP SPRINGS;Mineração e metais
2459718282;UNIVERSIDADE DE;2020-07-21 14:17;2022-09-21 17:53;Negócio perdido;993341.96;;;;993341.96;993341.96;0.0;0.0;"Desinteresse/Declinou; Sumiu";Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;993341.96;;"Desinteresse/Declinou; Sumiu";UNIVERSIDADE DE;Ensino superior
14196370523;NEGÓCIO DENTSPLY;2023-07-17 15:22;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
14058826584;NEGÓCIO KÄRCHER;2023-07-11 10:36;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
14046310302;NEGÓCIO MRV&CO;2023-07-10 14:59;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
14044264861;NEGÓCIO BOMBRIL;2023-07-10 11:28;2023-07-10 15:01;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Timing;;
13971262043;DALBEN;2023-07-03 00:00;;Proposta Enviada (SQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13834896405;CONDOR SUPER;2023-06-23 15:11;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13422604381;COOXUPÉ -;2023-05-23 09:14;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13128409450;BANCO CARREFOUR;2023-04-24 22:39;;Negócio perdido;;;;;;;;;"Nós Declinamos; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Nós Declinamos; Financeiro";;
12972876903;NEGÓCIO JACTO;2023-04-13 16:08;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12972551455;NEGÓCIO GRUPO;2023-04-13 14:25;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
13265384065;IAS;2023-04-08 00:00;;Contrato Enviado;200000.0;;;;200000.0;200000.0;190000.0;190000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;200000.0;;;;
13514421933;CITROSUCO RENOVAÇÃO;2023-02-28 00:00;;Contrato Enviado;921850.0;;;;921850.0;921850.0;875757.5;875757.5;;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;921850.0;;;;
12330851164;NEGÓCIO ITX;2023-02-27 14:43;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12086241635;NEGÓCIO VIBRA;2023-02-09 12:17;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
12053554105;NEGÓCIO AMAGGI;2023-02-07 16:22;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12053254730;NEGÓCIO AMAGGI;2023-02-07 16:21;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995742584;NEGÓCIO JLL;2023-02-02 18:59;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995618419;NEGÓCIO RANDON;2023-02-02 18:51;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995548005;NEGÓCIO OTTOBOCK;2023-02-02 18:46;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11961457848;IMPLY RENTAL;2023-02-01 09:02;2023-02-28 09:01;Negócio perdido;;;;;;;;;"Timing; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;"Timing; Nós Declinamos";;
13515773783;MRS;2023-01-30 00:00;;Negociação;275000.0;;;;275000.0;275000.0;192500.0;192500.0;;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;275000.0;;;;
11765199794;BRF PET;2023-01-19 13:45;;Negócio perdido;;;;;;;;;"Timing; Maturação";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;"Timing; Maturação";;
12100865450;COCAMAR ECOMM;2023-01-08 00:00;2023-04-03 10:13;Cliente;236280.0;;;;236280.0;236280.0;236280.0;236280.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;236280.0;;;;
11370793629;EUROCHEM (RETORNO);2022-12-15 15:45;2022-12-31 15:45;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
11222170137;POTTENCIAL SEGURADORA;2022-12-05 08:56;2022-12-31 08:56;Negócio perdido;;;;;;;;;"Timing; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Timing; Nós Declinamos";;
10984262837;NEGÓCIO LORD;2022-11-17 15:09;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
10766607698;NEGÓCIO JUSSARA;2022-11-01 09:16;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
10615291916;NEGÓCIO KWS;2022-10-19 09:15;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
10554387775;LOJA COCAMAR;2022-10-13 15:27;;Diagnóstico;;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;;;
10423344008;EMS;2022-10-03 10:27;;Negócio perdido;;;;;;;;;"Saiu da Empresa; Desinteresse/Declinou";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;"Saiu da Empresa; Desinteresse/Declinou";;
10289777579;COCAMAR -;2022-09-23 18:05;2022-11-24 12:07;Cliente;361995.96;;;;361995.96;361995.96;361995.96;361995.96;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;361995.96;;;;
10279522896;3M -;2022-09-22 17:07;2022-10-26 16:16;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;;
10277598247;NEGÓCIO ENEL;2022-09-22 15:04;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
10288664398;EVERA BY;2022-09-16 11:47;2022-11-11 11:34;Cliente;463387.59;;;;463387.59;463387.59;463387.59;463387.59;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;463387.59;;;;
10194908756;CBC;2022-09-15 11:54;2023-01-20 16:27;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;;
10070324108;NEGÓCIO ELETROBRAS;2022-09-05 13:47;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
10070151285;REDE SIM;2022-09-05 13:45;;Negócio perdido;;;;;;;;;"Financeiro; Maturação";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Financeiro; Maturação";;
9943275788;ARLAN;2022-08-26 11:53;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
9850189662;LUPO;2022-08-17 15:15;;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Maturação;;
9767065765;DIGIO -;2022-08-09 09:24;2022-08-31 09:24;Negócio perdido;9142.1;;;;9142.1;9142.1;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;9142.1;;Desinteresse/Declinou;;
9534720436;CHOPP BRAHMA;2022-07-19 14:08;;Negócio perdido;;;;;;;;;"Maturação; Desinteresse/Declinou; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;"Maturação; Desinteresse/Declinou; Timing";;
9367902616;DIGIO UPSELL;2022-07-01 17:45;2022-07-01 17:48;Cliente;10145.28;;;;10145.28;10145.28;10145.28;10145.28;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;10145.28;;;;
9152980401;ORACLE |;2022-06-10 10:06;;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;;
8988575343;GILLETTE VENUS;2022-05-23 16:10;;Negócio perdido;;;;;;;;;"Timing; Maturação";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Timing; Maturação";;
8725975888;TINTAS EUCATEX;2022-04-26 18:16;2022-05-10 16:55;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Não é ICP;;
8510171833;CALÇADOS BIBI;2022-04-04 13:44;2023-01-20 16:27;Negócio perdido;;;;;;;;;"Desinteresse/Declinou; Sumiu";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;"Desinteresse/Declinou; Sumiu";;
8176775086;DIGIO II;2022-03-09 13:43;2022-06-07 10:41;Cliente;30557.45;;;;30557.45;30557.45;30557.45;30557.45;;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;30557.45;;;;
8168985964;TILIBRA /;2022-03-08 18:13;2022-05-17 16:20;Negócio perdido;;;;;;;;;"Timing; Desinteresse/Declinou";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;"Timing; Desinteresse/Declinou";;
8025843616;MRS II;2022-02-25 16:16;2022-03-04 17:07;Negócio perdido;;;;;;;;;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;Financeiro;;
7922933409;JUSSARA;2022-02-16 09:49;2022-06-13 08:43;Negócio perdido;;;;;;;;;"Financeiro; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;"Financeiro; Timing";;
7807798195;OTIS ELEVADORES;2022-02-03 13:53;2022-04-20 12:17;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;;
7751338290;COMITÊ INTERNACIONAL;2022-01-28 10:32;2022-03-02 14:41;Negócio perdido;1013610.24;;;;1013610.24;1013610.24;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;1013610.24;;Financeiro;;
7276813832;BANCO SAFRA;2021-12-17 15:16;2022-04-20 12:15;Negócio perdido;;;;;;;;;"Maturação; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Maturação; Timing";;
6912322909;ASSAÍ;2021-11-12 20:22;2022-04-20 12:15;Negócio perdido;;;;;;;;;"Não é ICP; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Nós Declinamos";;
6686826805;KROTON;2021-10-18 20:14;2021-12-01 18:22;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Timing;;
5691587426;NIDERA;2021-07-15 10:49;2022-02-15 15:10;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Sumiu;;
5596910186;TRASMONTANO SAÚDE;2021-07-02 19:04;;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;;
5575860547;OMRON;2021-06-30 16:17;2021-09-15 10:04;Negócio perdido;98680.0;;;;98680.0;98680.0;0.0;0.0;"Sumiu; Timing; Desinteresse/Declinou";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;98680.0;;"Sumiu; Timing; Desinteresse/Declinou";;
5383807092;GRUPO NOTREDAME;2021-06-01 17:08;2021-09-28 21:28;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Timing;;
5315347558;COTY PAIXÃO;2021-05-21 09:09;2022-02-14 15:14;Negócio perdido;120000.0;;;;120000.0;120000.0;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;120000.0;;Desinteresse/Declinou;;
4877547103;BRADESCO;2021-03-30 12:50;2021-04-12 18:39;Negócio perdido;;;;;;;;;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Desinteresse/Declinou;;
4697563018;UOL ADS;2021-03-17 12:39;2021-08-23 14:50;Negócio perdido;67200.0;;;;67200.0;67200.0;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;67200.0;;Sumiu;;
4610927467;CATERPILLAR INC.;2021-03-10 19:00;2021-04-29 11:46;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Não é ICP;;
4577929902;EVONIK -;2021-03-08 15:38;2021-04-27 11:33;Negócio perdido;354988.44;;;;354988.44;354988.44;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;354988.44;;Financeiro;;
4435660878;GTFOODS;2021-03-01 19:25;2021-04-16 13:09;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Sumiu;;
4181316962;DENSO -;2021-02-18 22:48;2021-05-12 17:10;Negócio perdido;166324.2;;;;166324.2;166324.2;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;166324.2;;Fechou com Concorrente;;
4171694807;BISTEK;2021-02-17 16:51;2021-04-16 13:09;Negócio perdido;;;;;;;;;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Desinteresse/Declinou;;
4169278268;DENSO -;2021-02-17 15:39;2021-03-29 17:22;Negócio perdido;12770.3;;;;12770.3;12770.3;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;12770.3;;Fechou com Concorrente;;
4127018290;CARGILL -;2021-02-10 20:50;2021-03-18 21:53;Negócio perdido;85138.57;;;;85138.57;85138.57;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;85138.57;;Sumiu;;
4078663637;MYRALIS PHARMA;2021-02-03 08:44;2021-04-28 10:02;Negócio perdido;;;;;;;;;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Desinteresse/Declinou;;
4076605269;APSEN -;2021-02-02 19:59;2021-05-27 17:08;Cliente;1704000.0;;;;1704000.0;1704000.0;1704000.0;1704000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;1704000.0;;;;
4059518702;ESMALTEC ELETRODOMÉSTICOS;2021-01-29 19:40;2021-06-09 22:01;Negócio perdido;101000.0;;;;101000.0;101000.0;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;101000.0;;Sumiu;;
4026644143;BUNGE PROFISSIONAL;2021-01-22 11:05;2021-05-06 15:45;Cliente;296715.06;;;;296715.06;296715.06;296715.06;296715.06;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;296715.06;;;;
4011819536;VOLVO -;2021-01-19 12:58;2021-03-18 21:52;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;;
3565923730;RAÍZEN (SHELL;2020-12-04 19:18;2021-03-18 21:52;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;;
3530577142;TINTAS EUCATEX;2020-11-26 17:27;2021-04-23 12:44;Negócio perdido;240000.0;;;;240000.0;240000.0;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;240000.0;;Desinteresse/Declinou;;
3488625670;CARGILL FOOD;2020-11-23 21:30;2021-03-18 21:51;Negócio perdido;147831.87;;;;147831.87;147831.87;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;147831.87;;Desinteresse/Declinou;;
3084963555;CARGILL GENUINE;2020-10-08 13:42;2021-03-16 17:47;Negócio perdido;120000.0;;;;120000.0;120000.0;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;120000.0;;Sumiu;;
3037214969;ASSURANT BEMMAIS;2020-10-01 18:27;2021-02-03 18:02;Cliente;287280.0;;;;287280.0;287280.0;287280.0;287280.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;287280.0;;;;
2967535660;CARGILL FOOD;2020-09-21 12:03;2020-12-08 09:56;Negócio perdido;171242.75;;;;171242.75;171242.75;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;171242.75;;Desinteresse/Declinou;;
